TITLE: Water balance - stream discharge from Västrabäcken catchment, north-eastern Sweden
SITES STATION: Svartberget Research Station
TIME PERIOD: 2005-04-06 - 2023-11-17
TIME RESOLUTION: Daily
TIME ZONE: UTC +1
SAMPLING POINT: Västrabäcken, C2
LATITUDE: 64.251425
LONGITUDE: 19.777804
ALTITUDE: 237.6 m a.s.l.

FILE RETRIEVED FROM: https://data.fieldsites.se
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

COMMENTS: Equation: Q = A * SL^B [m3 s-1, m], for stream level data see CSV: https://meta.fieldsites.se/objects/QjxB15TFq8Eeq-gPCzJpRYOh, Document - Description V-notch weir station see PDF: SITES_WB-Q_SVB_VAB-C2_discharge-description_from_2005.pdf - https://meta.fieldsites.se/objects/E83a9LPleWK9C2VQDxjl5o2N, Catchment area 0.119 km2
Before 2012" gaps in data are caused by freezing over winter periods and removed sensor, Gaps are filled with NaNs. Heated dam house allowed continuous measurements from 2012 onwards."
Stream can fall dry during summer periods," therefore data is filled with NaNs as precise measurements cannot be conducted, see e.g. August 2014 and July/August 2018."


PARAMETERS AND UNITS: Q (m3 s-1)

PARAMETER AND COLUMN INFO:
TIMESTAMP - Time in [YYYY-MM-DD]
Q - discharge (m3 s-1), Daily average of 5 min sampling intervals, calculated from stream level data and V-notch weir dimensions
####
TIMESTAMP,Q
2013-07-12,0.000218244
2013-07-13,0.000203070
2013-07-14,0.000243682
2013-07-15,0.000391209
2013-07-16,0.000757640
2013-07-17,0.000294743
2013-07-18,0.000175696
2013-07-19,0.000139876
2013-07-20,0.000149622
2013-07-21,0.000126306
2013-07-22,0.000061692
2013-07-23,0.000031697
2013-07-24,0.000020397
2013-07-25,0.000015411
2013-07-26,0.000012584
2013-07-27,0.000010019
2013-07-28,0.000007730
2013-07-29,0.000010188
2013-07-30,0.000013032
2013-07-31,0.002032581
2013-08-01,0.000562284
2013-08-02,0.000251372
2013-08-03,0.000139048
2013-08-04,0.000074622
2013-08-05,0.000037518
2013-08-06,0.000015379
2013-08-07,0.000011265
2013-08-08,0.000012646
2013-08-09,0.000007640
2013-08-10,0.000007930
2013-08-11,0.000025608
2013-08-12,0.000016398
2013-08-13,0.000047335
2013-08-14,0.000082239
2013-08-15,0.000023102
2013-08-16,0.000008670
2013-08-17,0.000265064
2013-08-18,0.000257540
2013-08-19,0.000179984
2013-08-20,0.000079241
2013-08-21,0.000024076
2013-08-22,0.000009310
2013-08-23,0.000004560
2013-08-24,0.000003030
2013-08-25,0.000001110
2013-08-26,NaN
2013-08-27,NaN
2013-08-28,NaN
2013-08-29,NaN
2013-08-30,NaN
2013-08-31,NaN
2013-09-01,0.006566598
2013-09-02,0.002410721
2013-09-03,0.000750493
2013-09-04,0.000371067
2013-09-05,0.000239074
2013-09-06,0.000196511
2013-09-07,0.000150083
2013-09-08,0.000108117
2013-09-09,0.000092082
2013-09-10,0.000088837
2013-09-11,0.000104637
2013-09-12,0.000072101
2013-09-13,0.000057687
2013-09-14,0.000057289
2013-09-15,0.000054095
2013-09-16,0.000077933
2013-09-17,0.000092545
2013-09-18,0.000107241
2013-09-19,0.000831833
2013-09-20,0.002384631
2013-09-21,0.002829770
2013-09-22,0.001278086
2013-09-23,0.001032007
2013-09-24,0.000855802
2013-09-25,0.000588193
2013-09-26,0.000488835
2013-09-27,0.001327566
2013-09-28,0.001514259
2013-09-29,0.000940803
2013-09-30,0.000715063
2013-10-01,0.000563695
2013-10-02,0.000463746
2013-10-03,0.000375558
2013-10-04,0.000345928
2013-10-05,0.000321675
2013-10-06,0.000291645
2013-10-07,0.000260445
2013-10-08,0.000247952
2013-10-09,0.000467127
2013-10-10,0.000507942
2013-10-11,0.000332753
2013-10-12,0.000261321
2013-10-13,0.000221927
2013-10-14,0.000211768
2013-10-15,0.000207624
2013-10-16,0.000178254
2013-10-17,0.000173800
2013-10-18,0.000165597
2013-10-19,0.000155121
2013-10-20,0.000138665
2013-10-21,0.000121254
2013-10-22,0.000121367
2013-10-23,0.001159886
2013-10-24,0.004391607
2013-10-25,0.003135730
2013-10-26,0.001817693
2013-10-27,0.002508060
2013-10-28,0.002422156
2013-10-29,0.001723011
2013-10-30,0.001162858
2013-10-31,0.000924633
2013-11-01,0.000871016
2013-11-02,0.001245327
2013-11-03,0.001044793
2013-11-04,0.001727047
2013-11-05,0.003240826
2013-11-06,0.001984483
2013-11-07,0.001402454
2013-11-08,0.001175730
2013-11-09,0.001007622
2013-11-10,0.001020570
2013-11-11,0.000861126
2013-11-12,0.000832802
2013-11-13,0.000776851
2013-11-14,0.000694486
2013-11-15,0.000701189
2013-11-16,0.001124705
2013-11-17,0.001458938
2013-11-18,0.001092045
2013-11-19,0.000914521
2013-11-20,0.000753471
2013-11-21,0.000605485
2013-11-22,0.000556125
2013-11-23,0.000553241
2013-11-24,0.000547595
2013-11-25,0.000491645
2013-11-26,0.000477468
2013-11-27,0.000534143
2013-11-28,0.000512874
2013-11-29,0.000442023
2013-11-30,0.000403651
2013-12-01,0.000417747
2013-12-02,0.000365234
2013-12-03,0.000396255
2013-12-04,0.000387229
2013-12-05,0.000376339
2013-12-06,0.000329552
2013-12-07,0.000282013
2013-12-08,0.000229679
2013-12-09,0.000212157
2013-12-10,0.000230525
2013-12-11,0.000334196
2013-12-12,0.000799976
2013-12-13,0.001782436
2013-12-14,0.000867838
2013-12-15,0.000715404
2013-12-16,0.000637612
2013-12-17,0.000810101
2013-12-18,0.000643765
2013-12-19,0.000578409
2013-12-20,0.000686628
2013-12-21,0.000645422
2013-12-22,0.000612206
2013-12-23,0.000565253
2013-12-24,0.000507110
2013-12-25,0.002414123
2013-12-26,0.002645703
2013-12-27,0.001608595
2013-12-28,0.001595182
2013-12-29,0.001897608
2013-12-30,0.001451892
2013-12-31,0.001189523
2014-01-01,0.001050275
2014-01-02,0.001065989
2014-01-03,0.001560848
2014-01-04,0.001277698
2014-01-05,0.001114915
2014-01-06,0.001031172
2014-01-07,0.001027624
2014-01-08,0.002407090
2014-01-09,0.002093083
2014-01-10,0.001404434
2014-01-11,0.000876411
2014-01-12,0.000582841
2014-01-13,0.000372098
2014-01-14,0.000255928
2014-01-15,0.000179288
2014-01-16,0.000143304
2014-01-17,0.000118761
2014-01-18,0.000108635
2014-01-19,0.000081716
2014-01-20,0.000056764
2014-01-21,0.000051476
2014-01-22,0.000052896
2014-01-23,0.000054116
2014-01-24,0.000054460
2014-01-25,0.000048645
2014-01-26,0.000040042
2014-01-27,0.000035981
2014-01-28,0.000032819
2014-01-29,0.000030313
2014-01-30,0.000030110
2014-01-31,0.000028410
2014-02-01,0.000026978
2014-02-02,0.000020644
2014-02-03,0.000020698
2014-02-04,0.000021198
2014-02-05,0.000021963
2014-02-06,0.000024933
2014-02-07,0.000032836
2014-02-08,0.000042284
2014-02-09,0.000045153
2014-02-10,0.000056048
2014-02-11,0.000069392
2014-02-12,0.000092682
2014-02-13,0.000104866
2014-02-14,0.000112839
2014-02-15,0.000116546
2014-02-16,0.000122724
2014-02-17,0.000131335
2014-02-18,0.000133464
2014-02-19,0.000134976
2014-02-20,0.000126026
2014-02-21,0.000128174
2014-02-22,0.000132102
2014-02-23,0.000137749
2014-02-24,0.000242015
2014-02-25,0.000369490
2014-02-26,0.000317281
2014-02-27,0.000254577
2014-02-28,0.000221694
2014-03-01,0.000202566
2014-03-02,0.000192548
2014-03-03,0.000188734
2014-03-04,0.000183541
2014-03-05,0.000184350
2014-03-06,0.000189902
2014-03-07,0.000235468
2014-03-08,0.000848016
2014-03-09,0.000669372
2014-03-10,0.000651733
2014-03-11,0.000786057
2014-03-12,0.000882579
2014-03-13,0.001374347
2014-03-14,0.001455252
2014-03-15,0.001118496
2014-03-16,0.000835088
2014-03-17,0.000692872
2014-03-18,0.000580843
2014-03-19,0.000470867
2014-03-20,0.000407862
2014-03-21,0.000463390
2014-03-22,0.000421834
2014-03-23,0.000419080
2014-03-24,0.000418229
2014-03-25,0.000418989
2014-03-26,0.000416962
2014-03-27,0.000423776
2014-03-28,0.000406126
2014-03-29,0.000426039
2014-03-30,0.000451434
2014-03-31,0.000451631
2014-04-01,0.000424333
2014-04-02,0.000423148
2014-04-03,0.000403687
2014-04-04,0.000383514
2014-04-05,0.000392184
2014-04-06,0.000374924
2014-04-07,0.000357654
2014-04-08,0.000343372
2014-04-09,0.000330455
2014-04-10,0.000328479
2014-04-11,0.000372316
2014-04-12,0.000479450
2014-04-13,0.000887612
2014-04-14,0.001445587
2014-04-15,0.001600852
2014-04-16,0.001263135
2014-04-17,0.001761144
2014-04-18,0.002936359
2014-04-19,0.003549276
2014-04-20,0.004861703
2014-04-21,0.005173398
2014-04-22,0.004909836
2014-04-23,0.003563139
2014-04-24,0.003020304
2014-04-25,0.004127528
2014-04-26,0.004796767
2014-04-27,0.005362501
2014-04-28,0.004970515
2014-04-29,0.004125616
2014-04-30,0.003081208
2014-05-01,0.002565074
2014-05-02,0.002250274
2014-05-03,0.002025017
2014-05-04,0.001849283
2014-05-05,0.001656857
2014-05-06,0.001540776
2014-05-07,0.001443691
2014-05-08,0.001426392
2014-05-09,0.001427057
2014-05-10,0.002680932
2014-05-11,0.002917149
2014-05-12,0.002460674
2014-05-13,0.002071615
2014-05-14,0.001743685
2014-05-15,0.001378437
2014-05-16,0.001337063
2014-05-17,0.001277091
2014-05-18,0.001193032
2014-05-19,0.001106147
2014-05-20,0.001265755
2014-05-21,0.001158844
2014-05-22,0.000992546
2014-05-23,0.000863594
2014-05-24,0.000770606
2014-05-25,0.003873383
2014-05-26,0.005017057
2014-05-27,0.002860925
2014-05-28,0.001606604
2014-05-29,0.001131316
2014-05-30,0.000989621
2014-05-31,0.001511777
2014-06-01,0.001370457
2014-06-02,0.000860694
2014-06-03,0.000664284
2014-06-04,0.000580799
2014-06-05,0.000661339
2014-06-06,0.000879883
2014-06-07,0.000599690
2014-06-08,0.001600527
2014-06-09,0.001643984
2014-06-10,0.001063210
2014-06-11,0.000795228
2014-06-12,0.001138498
2014-06-13,0.000687830
2014-06-14,0.000467977
2014-06-15,0.000362882
2014-06-16,0.000303808
2014-06-17,0.000316016
2014-06-18,0.000314521
2014-06-19,0.000337563
2014-06-20,0.001112582
2014-06-21,0.000861540
2014-06-22,0.000567587
2014-06-23,0.000368203
2014-06-24,0.000281351
2014-06-25,0.000205353
2014-06-26,0.000161532
2014-06-27,0.000137249
2014-06-28,0.000101331
2014-06-29,0.000072057
2014-06-30,0.000053136
2014-07-01,0.000036617
2014-07-02,0.000027596
2014-07-03,0.000186011
2014-07-04,0.000115198
2014-07-05,0.000043440
2014-07-06,0.000023442
2014-07-07,0.000016804
2014-07-08,0.000014350
2014-07-09,0.000011355
2014-07-10,0.000009220
2014-07-11,0.000008300
2014-07-12,0.000006350
2014-07-13,0.000002220
2014-07-14,0.000001630
2014-07-15,NaN
2014-07-16,0.000068020
2014-07-17,0.000689882
2014-07-18,0.004105569
2014-07-19,0.002543870
2014-07-20,0.000806561
2014-07-21,0.000368154
2014-07-22,0.000181543
2014-07-23,0.000094092
2014-07-24,0.000044750
2014-07-25,0.000020903
2014-07-26,0.000012636
2014-07-27,0.000010287
2014-07-28,0.000009190
2014-07-29,0.000005370
2014-07-30,0.000008330
2014-07-31,0.000015346
2014-08-01,0.000014005
2014-08-02,0.000130268
2014-08-03,0.000042152
2014-08-04,0.000012437
2014-08-05,0.000007820
2014-08-06,0.000009400
2014-08-07,0.000007150
2014-08-08,0.000020346
2014-08-09,0.000003270
2014-08-10,0.000004272
2014-08-11,0.000002780
2014-08-12,0.000006120
2014-08-13,0.000004580
2014-08-14,NaN
2014-08-15,NaN
2014-08-16,NaN
2014-08-17,NaN
2014-08-18,0.004977103
2014-08-19,0.005275387
2014-08-20,0.002623056
2014-08-21,0.002096293
2014-08-22,0.002327317
2014-08-23,0.001854538
2014-08-24,0.003371610
2014-08-25,0.004679332
2014-08-26,0.002309658
2014-08-27,0.001305114
2014-08-28,0.000931071
2014-08-29,0.000783771
2014-08-30,0.000599856
2014-08-31,0.000479574
2014-09-01,0.000407934
2014-09-02,0.000336777
2014-09-03,0.000277463
2014-09-04,0.000220858
2014-09-05,0.000169092
2014-09-06,0.000133964
2014-09-07,0.000127287
2014-09-08,0.000156622
2014-09-09,0.000158411
2014-09-10,0.000125163
2014-09-11,0.000100144
2014-09-12,0.000079488
2014-09-13,0.000058810
2014-09-14,0.000044372
2014-09-15,0.000028019
2014-09-16,0.000028775
2014-09-17,0.000035065
2014-09-18,0.000052631
2014-09-19,0.000065753
2014-09-20,0.000043247
2014-09-21,0.000036568
2014-09-22,0.000030464
2014-09-23,0.000023487
2014-09-24,0.000024012
2014-09-25,0.000025349
2014-09-26,0.000084206
2014-09-27,0.000179305
2014-09-28,0.000092174
2014-09-29,0.000070168
2014-09-30,0.000032320
2014-10-01,0.000028781
2014-10-02,0.000036880
2014-10-03,0.000027948
2014-10-04,0.000047242
2014-10-05,0.000088665
2014-10-06,0.000070206
2014-10-07,0.000069942
2014-10-08,0.000189234
2014-10-09,0.001881298
2014-10-10,0.003485819
2014-10-11,0.001630381
2014-10-12,0.000966332
2014-10-13,0.000713488
2014-10-14,0.000611670
2014-10-15,0.000519598
2014-10-16,0.000452875
2014-10-17,0.000393379
2014-10-18,0.000347668
2014-10-19,0.000813935
2014-10-20,0.000861795
2014-10-21,0.000629154
2014-10-22,0.000484668
2014-10-23,0.000411306
2014-10-24,0.001877672
2014-10-25,0.006832249
2014-10-26,0.003857034
2014-10-27,0.002045988
2014-10-28,0.001441590
2014-10-29,0.001240697
2014-10-30,0.001024619
2014-10-31,0.000876778
2014-11-01,0.000802354
2014-11-02,0.002106713
2014-11-03,0.003259522
2014-11-04,0.002305352
2014-11-05,0.001464728
2014-11-06,0.001107707
2014-11-07,0.000991856
2014-11-08,0.000920589
2014-11-09,0.000878039
2014-11-10,0.000885970
2014-11-11,0.001156921
2014-11-12,0.000996424
2014-11-13,0.000806581
2014-11-14,0.000735230
2014-11-15,0.000704270
2014-11-16,0.000682480
2014-11-17,0.000666526
2014-11-18,0.000645560
2014-11-19,0.000613165
2014-11-20,0.000578107
2014-11-21,0.000552072
2014-11-22,0.000500115
2014-11-23,0.000469919
2014-11-24,0.000835103
2014-11-25,0.002189513
2014-11-26,0.001445525
2014-11-27,0.001034350
2014-11-28,0.000831938
2014-11-29,0.000687888
2014-11-30,0.000612153
2014-12-01,0.000577511
2014-12-02,0.000586963
2014-12-03,0.000566858
2014-12-04,0.000525851
2014-12-05,0.000516973
2014-12-06,0.000523592
2014-12-07,0.000486951
2014-12-08,0.000461872
2014-12-09,0.000398841
2014-12-10,0.000408532
2014-12-11,0.000431331
2014-12-12,0.000424172
2014-12-13,0.000422408
2014-12-14,0.000383759
2014-12-15,0.001625134
2014-12-16,0.001690233
2014-12-17,0.001021425
2014-12-18,0.000769536
2014-12-19,0.000705671
2014-12-20,0.000640070
2014-12-21,0.000530266
2014-12-22,0.000459385
2014-12-23,0.000446044
2014-12-24,0.000375994
2014-12-25,0.000220872
2014-12-26,0.000200787
2014-12-27,0.000181138
2014-12-28,0.000128408
2014-12-29,0.000079301
2014-12-30,0.000090205
2014-12-31,0.000182280
2015-01-01,0.000301831
2015-01-02,0.000398584
2015-01-03,0.000375744
2015-01-04,0.000306426
2015-01-05,0.000241306
2015-01-06,0.000220659
2015-01-07,0.000246585
2015-01-08,0.000263468
2015-01-09,0.000268353
2015-01-10,0.000254103
2015-01-11,0.000254745
2015-01-12,0.000224608
2015-01-13,0.000195165
2015-01-14,0.000177040
2015-01-15,0.000162812
2015-01-16,0.000170137
2015-01-17,0.000181691
2015-01-18,0.000184312
2015-01-19,0.000182443
2015-01-20,0.000181912
2015-01-21,0.000174876
2015-01-22,0.000168956
2015-01-23,0.000163313
2015-01-24,0.000162248
2015-01-25,0.000160343
2015-01-26,0.000161474
2015-01-27,0.000164939
2015-01-28,0.000177104
2015-01-29,0.000185482
2015-01-30,0.000183124
2015-01-31,0.000175760
2015-02-01,0.000180119
2015-02-02,0.000175092
2015-02-03,0.000163876
2015-02-04,0.000155075
2015-02-05,0.000152835
2015-02-06,0.000156234
2015-02-07,0.000211842
2015-02-08,0.000199695
2015-02-09,0.000182069
2015-02-10,0.000191830
2015-02-11,0.000361964
2015-02-12,0.000460066
2015-02-13,0.000424443
2015-02-14,0.000354236
2015-02-15,0.000276748
2015-02-16,0.000254040
2015-02-17,0.000244916
2015-02-18,0.000232820
2015-02-19,0.000224188
2015-02-20,0.000218433
2015-02-21,0.000212627
2015-02-22,0.000205421
2015-02-23,0.000193676
2015-02-24,0.000187473
2015-02-25,0.000174148
2015-02-26,0.000171192
2015-02-27,0.000174168
2015-02-28,0.000177205
2015-03-01,0.000181812
2015-03-02,0.000190871
2015-03-03,0.000243234
2015-03-04,0.000228608
2015-03-05,0.000204155
2015-03-06,0.000197350
2015-03-07,0.000199053
2015-03-08,0.000199965
2015-03-09,0.000192845
2015-03-10,0.000191763
2015-03-11,0.000182940
2015-03-12,0.000176263
2015-03-13,0.000173165
2015-03-14,0.000169111
2015-03-15,0.000166314
2015-03-16,0.000165464
2015-03-17,0.000164504
2015-03-18,0.000165734
2015-03-19,0.000170543
2015-03-20,0.000174001
2015-03-21,0.000166695
2015-03-22,0.000163772
2015-03-23,0.000183862
2015-03-24,0.000252808
2015-03-25,0.000232734
2015-03-26,0.000204002
2015-03-27,0.000193474
2015-03-28,0.000186565
2015-03-29,0.000186818
2015-03-30,0.000218558
2015-03-31,0.000326344
2015-04-01,0.000261308
2015-04-02,0.000243568
2015-04-03,0.000226727
2015-04-04,0.000208782
2015-04-05,0.000204208
2015-04-06,0.000198215
2015-04-07,0.000309547
2015-04-08,0.000730943
2015-04-09,0.000996637
2015-04-10,0.001553142
2015-04-11,0.001776022
2015-04-12,0.001836583
2015-04-13,0.004705274
2015-04-14,0.003709569
2015-04-15,0.002232938
2015-04-16,0.001976342
2015-04-17,0.002141085
2015-04-18,0.002560154
2015-04-19,0.004474931
2015-04-20,0.006232166
2015-04-21,0.006414786
2015-04-22,0.007115240
2015-04-23,0.007341509
2015-04-24,0.005384895
2015-04-25,0.004322441
2015-04-26,0.003933178
2015-04-27,0.005294386
2015-04-28,0.005546599
2015-04-29,0.005114783
2015-04-30,0.004460150
2015-05-01,0.005308320
2015-05-02,0.006211447
2015-05-03,0.005490413
2015-05-04,0.004789590
2015-05-05,0.004946364
2015-05-06,0.007053382
2015-05-07,0.009302103
2015-05-08,0.006220743
2015-05-09,0.004765499
2015-05-10,0.003633614
2015-05-11,0.003085992
2015-05-12,0.002952223
2015-05-13,0.002661406
2015-05-14,0.002322650
2015-05-15,0.003367569
2015-05-16,0.002578133
2015-05-17,0.002029407
2015-05-18,0.001822925
2015-05-19,0.001948346
2015-05-20,0.001893110
2015-05-21,0.001749726
2015-05-22,0.001442433
2015-05-23,0.003701485
2015-05-24,0.002561308
2015-05-25,0.001783748
2015-05-26,0.002007873
2015-05-27,0.005496016
2015-05-28,0.003266390
2015-05-29,0.002143854
2015-05-30,0.001724554
2015-05-31,0.001581314
2015-06-01,0.002262451
2015-06-02,0.002010285
2015-06-03,0.001971182
2015-06-04,0.001612778
2015-06-05,0.001164999
2015-06-06,0.001230354
2015-06-07,0.002404912
2015-06-08,0.001609538
2015-06-09,0.001117576
2015-06-10,0.000969353
2015-06-11,0.000810734
2015-06-12,0.000702192
2015-06-13,0.000718956
2015-06-14,0.000609510
2015-06-15,0.000599841
2015-06-16,0.000484104
2015-06-17,0.000419503
2015-06-18,0.000385191
2015-06-19,0.000332419
2015-06-20,0.000282130
2015-06-21,0.000232494
2015-06-22,0.000230287
2015-06-23,0.000269334
2015-06-24,0.000415413
2015-06-25,0.000804413
2015-06-26,0.000894829
2015-06-27,0.002334936
2015-06-28,0.000977231
2015-06-29,0.000558330
2015-06-30,0.000723632
2015-07-01,0.000503210
2015-07-02,0.000346297
2015-07-03,0.000356702
2015-07-04,0.000435898
2015-07-05,0.000270202
2015-07-06,0.000197944
2015-07-07,0.000994988
2015-07-08,0.001216553
2015-07-09,0.000990829
2015-07-10,0.001887893
2015-07-11,0.001480947
2015-07-12,0.001277948
2015-07-13,0.000734257
2015-07-14,0.000485219
2015-07-15,0.001629685
2015-07-16,0.001075207
2015-07-17,0.000663536
2015-07-18,0.000512580
2015-07-19,0.000624112
2015-07-20,0.000375862
2015-07-21,0.000256761
2015-07-22,0.000381749
2015-07-23,0.000696151
2015-07-24,0.000547945
2015-07-25,0.000414333
2015-07-26,0.000681882
2015-07-27,0.004083268
2015-07-28,0.002262204
2015-07-29,0.001203132
2015-07-30,0.005327095
2015-07-31,0.004595084
2015-08-01,0.002673269
2015-08-02,0.001722921
2015-08-03,0.001262083
2015-08-04,0.000916490
2015-08-05,0.000746238
2015-08-06,0.000776747
2015-08-07,0.000828359
2015-08-08,0.000595111
2015-08-09,0.000458027
2015-08-10,0.000410778
2015-08-11,0.000412073
2015-08-12,0.000399263
2015-08-13,0.000258155
2015-08-14,0.000193397
2015-08-15,0.000158492
2015-08-16,0.000130451
2015-08-17,0.000091706
2015-08-18,0.000059220
2015-08-19,0.000040560
2015-08-20,0.000035205
2015-08-21,0.000032861
2015-08-22,0.000030958
2015-08-23,0.000028974
2015-08-24,0.000023024
2015-08-25,0.000017871
2015-08-26,0.000018279
2015-08-27,0.000013945
2015-08-28,0.000361206
2015-08-29,0.000178375
2015-08-30,0.000071865
2015-08-31,0.000029431
2015-09-01,0.000016396
2015-09-02,0.000012867
2015-09-03,0.000011117
2015-09-04,0.000009760
2015-09-05,0.000011921
2015-09-06,0.000014658
2015-09-07,0.000008010
2015-09-08,0.000009620
2015-09-09,0.000008130
2015-09-10,0.000003840
2015-09-11,NaN
2015-09-12,NaN
2015-09-13,NaN
2015-09-14,NaN
2015-09-15,NaN
2015-09-16,NaN
2015-09-17,0.002600570
2015-09-18,0.006506549
2015-09-19,0.003817921
2015-09-20,0.001487204
2015-09-21,0.000980801
2015-09-22,0.000769352
2015-09-23,0.001020601
2015-09-24,0.001359207
2015-09-25,0.001540827
2015-09-26,0.001380135
2015-09-27,0.000863175
2015-09-28,0.000625242
2015-09-29,0.000550565
2015-09-30,0.000499454
2015-10-01,0.000444509
2015-10-02,0.000488125
2015-10-03,0.000380082
2015-10-04,0.000331783
2015-10-05,0.000278130
2015-10-06,0.000252079
2015-10-07,0.000251567
2015-10-08,0.000252254
2015-10-09,0.000237139
2015-10-10,0.000225462
2015-10-11,0.000225569
2015-10-12,0.000221879
2015-10-13,0.000212565
2015-10-14,0.000204673
2015-10-15,0.000199882
2015-10-16,0.000191806
2015-10-17,0.000186238
2015-10-18,0.000174410
2015-10-19,0.000163306
2015-10-20,0.000157535
2015-10-21,0.000183077
2015-10-22,0.000241822
2015-10-23,0.000281936
2015-10-24,0.000233729
2015-10-25,0.000233656
2015-10-26,0.000219667
2015-10-27,0.000185395
2015-10-28,0.000160325
2015-10-29,0.000154904
2015-10-30,0.000146715
2015-10-31,0.000163297
2015-11-01,0.000185514
2015-11-02,0.000178891
2015-11-03,0.000162289
2015-11-04,0.000152299
2015-11-05,0.000137657
2015-11-06,0.000149574
2015-11-07,0.000229230
2015-11-08,0.000490233
2015-11-09,0.000527475
2015-11-10,0.000931254
2015-11-11,0.000591314
2015-11-12,0.000402581
2015-11-13,0.000397223
2015-11-14,0.001502611
2015-11-15,0.000918971
2015-11-16,0.000641955
2015-11-17,0.000958491
2015-11-18,0.001412193
2015-11-19,0.000970858
2015-11-20,0.000741774
2015-11-21,0.000610629
2015-11-22,0.000509688
2015-11-23,0.000397063
2015-11-24,0.000348775
2015-11-25,0.000376482
2015-11-26,0.000405118
2015-11-27,0.000394960
2015-11-28,0.000447255
2015-11-29,0.000596530
2015-11-30,0.001406945
2015-12-01,0.000954415
2015-12-02,0.000644548
2015-12-03,0.000538323
2015-12-04,0.000483870
2015-12-05,0.000490220
2015-12-06,0.000609819
2015-12-07,0.000474066
2015-12-08,0.000387631
2015-12-09,0.000403548
2015-12-10,0.000419143
2015-12-11,0.000427185
2015-12-12,0.000378317
2015-12-13,0.000302505
2015-12-14,0.000212893
2015-12-15,0.000179510
2015-12-16,0.000188713
2015-12-17,0.000202843
2015-12-18,0.000232282
2015-12-19,0.000277088
2015-12-20,0.000314455
2015-12-21,0.000566185
2015-12-22,0.000558976
2015-12-23,0.000501835
2015-12-24,0.000421303
2015-12-25,0.001069397
2015-12-26,0.001149783
2015-12-27,0.000689241
2015-12-28,0.000484354
2015-12-29,0.000403966
2015-12-30,0.000390186
2015-12-31,0.000380265
2016-01-01,0.000359391
2016-01-02,0.000333830
2016-01-03,0.000325624
2016-01-04,0.000296763
2016-01-05,0.000246857
2016-01-06,0.000187625
2016-01-07,0.000127236
2016-01-08,0.000081755
2016-01-09,0.000066966
2016-01-10,0.000055572
2016-01-11,0.000047054
2016-01-12,0.000062889
2016-01-13,0.000067100
2016-01-14,0.000058656
2016-01-15,0.000049700
2016-01-16,0.000044891
2016-01-17,0.000046056
2016-01-18,0.000048875
2016-01-19,0.000040041
2016-01-20,0.000032783
2016-01-21,0.000019491
2016-01-22,0.000011245
2016-01-23,0.000022684
2016-01-24,0.000029276
2016-01-25,0.000029936
2016-01-26,0.000023420
2016-01-27,0.000043519
2016-01-28,0.000041236
2016-01-29,0.000036243
2016-01-30,0.000042180
2016-01-31,0.000045538
2016-02-01,0.000046041
2016-02-02,0.000051206
2016-02-03,0.000050964
2016-02-04,0.000046981
2016-02-05,0.000041111
2016-02-06,0.000038039
2016-02-07,0.000041698
2016-02-08,0.000085162
2016-02-09,0.000113997
2016-02-10,0.000126232
2016-02-11,0.000116529
2016-02-12,0.000117506
2016-02-13,0.000127719
2016-02-14,0.000126126
2016-02-15,0.000131462
2016-02-16,0.000120976
2016-02-17,0.000120021
2016-02-18,0.000122836
2016-02-19,0.000126951
2016-02-20,0.000129059
2016-02-21,0.000136997
2016-02-22,0.000133368
2016-02-23,0.000128832
2016-02-24,0.000127716
2016-02-25,0.000124504
2016-02-26,0.000117773
2016-02-27,0.000112410
2016-02-28,0.000104089
2016-02-29,0.000098516
2016-03-01,0.000098492
2016-03-02,0.000102481
2016-03-03,0.000098425
2016-03-04,0.000093912
2016-03-05,0.000095858
2016-03-06,0.000095418
2016-03-07,0.000092872
2016-03-08,0.000094271
2016-03-09,0.000093604
2016-03-10,0.000092225
2016-03-11,0.000093067
2016-03-12,0.000097665
2016-03-13,0.000101343
2016-03-14,0.000103363
2016-03-15,0.000115399
2016-03-16,0.000220840
2016-03-17,0.000325258
2016-03-18,0.000300405
2016-03-19,0.000253705
2016-03-20,0.000226612
2016-03-21,0.000201672
2016-03-22,0.000180222
2016-03-23,0.000169071
2016-03-24,0.000160397
2016-03-25,0.000156265
2016-03-26,0.000150112
2016-03-27,0.000153655
2016-03-28,0.000161012
2016-03-29,0.000183647
2016-03-30,0.000267544
2016-03-31,0.000277631
2016-04-01,0.000265055
2016-04-02,0.000248828
2016-04-03,0.000232201
2016-04-04,0.000249047
2016-04-05,0.000255256
2016-04-06,0.000713815
2016-04-07,0.002179868
2016-04-08,0.001846972
2016-04-09,0.001562885
2016-04-10,0.001549413
2016-04-11,0.001855577
2016-04-12,0.001924058
2016-04-13,0.001934145
2016-04-14,0.001574976
2016-04-15,0.001353256
2016-04-16,0.001194933
2016-04-17,0.001391226
2016-04-18,0.001834406
2016-04-19,0.001820814
2016-04-20,0.001828758
2016-04-21,0.001697839
2016-04-22,0.001689147
2016-04-23,0.001798774
2016-04-24,0.001767390
2016-04-25,0.001706660
2016-04-26,0.001783606
2016-04-27,0.003570119
2016-04-28,0.003993754
2016-04-29,0.010492389
2016-04-30,0.007722480
2016-05-01,0.008299448
